Date,MMWR_week,Location,Administered,Administered_5Plus,Administered_12Plus,Administered_18Plus,Administered_65Plus
2022-01-01,52,MP,95793,95792,89300,79244,7885
2022-01-01,52,SC,6751786,6750089,6655297,6323645,2156252
2022-01-01,52,NM,3454524,3454330,3371863,3155521,928567
2022-01-01,52,RI,1964836,1964755,1915259,1803369,509602
2022-01-01,52,MS,3388383,3388236,3362404,3179168,1024094
2022-01-01,52,NY,34505468,34503407,33729902,31773550,7970310
2022-01-01,52,SD,1265430,1265389,1235025,1162998,376635
2022-01-01,52,AZ,10526589,10525714,10312283,9654302,3091227
2022-01-01,52,MD,10468349,10467738,10174151,9474983,2411952
2022-01-01,52,GU,293669,293656,288225,260298,42067
2022-01-01,52,IA,4636437,4636355,4532317,4285302,1414823
2022-01-01,52,MA,13074267,13074164,12662457,11890536,3055721
2022-01-01,52,PA,20124975,20122997,19675666,18630383,5911287
2022-01-01,52,DD2,6892543,6892335,6842396,6500475,542646
2022-01-01,52,TN,8945534,8944809,8820044,8411074,2668931
2022-01-01,52,ID,2026517,0000,0000,2024617,663001
2022-01-01,52,VI,130449,130363,129246,123323,37126
2022-01-01,52,CO,9547723,9547368,9272825,8703139,2126739
2022-01-01,52,NC,15008980,15007779,14674602,13837447,4105708
2022-01-01,52,DC,1298138,1298006,1274020,1227354,237609
2022-01-01,52,NV,4341714,4341653,4279053,4030014,1103266
2022-01-01,52,IL,19838970,19838249,19269278,18037830,4843309
2022-01-01,52,NJ,14997095,14996240,14644632,13686735,3515023
2022-01-01,52,MN,9163546,9163278,8868418,8321547,2424247
2022-01-01,52,FM,84093,84088,83769,81369,6455
2022-01-01,52,WV,2496468,2495769,2463283,2351944,829977
2022-01-01,52,UT,4522375,4521871,4378744,4002262,904123
2022-01-01,52,WY,686314,686282,676032,643565,217171
2022-01-01,52,AK,1026497,1026421,999467,934630,206653
2022-01-01,52,OK,5324938,5324673,5243395,4947538,1486082
2022-01-01,52,ME,2517681,2517550,2449381,2322618,775740
2022-01-01,52,IN,8541830,8541561,8393496,7938955,2512792
2022-01-01,52,MH,48029,48011,47857,44674,2645
2022-01-01,52,US,509998974,509950010,498641791,468427436,131940458
2022-01-01,52,FL,33738062,33729278,33288251,31614572,11209312
2022-01-01,52,TX,40614256,40608487,39706728,36655204,8531845
2022-01-01,52,HI,2252140,2251536,2195471,2062684,612585
2022-01-01,52,WI,9145010,9144682,8929813,8443748,2717589
2022-01-01,52,WA,12620169,12619312,12292094,11542385,3040034
2022-01-01,52,CT,6704626,6702900,6533010,6104870,1709924
2022-01-01,52,VA2,6972057,6971885,6971866,6968769,3705963
2022-01-01,52,MI,14017953,14017598,13712795,13000965,4140659
2022-01-01,52,BP2,278583,278581,278581,278581,8854
2022-01-01,52,VA,14565314,14563621,14120968,13194671,3415756
2022-01-01,52,ND,1016145,1016067,992448,942976,285998
2022-01-01,52,DE,1587824,1587654,1557238,1467222,490243
2022-01-01,52,AL,5655316,5654913,5599101,5332663,1749186
2022-01-01,52,NH,2407930,2406746,2359443,2221441,670230
2022-01-01,52,OH,15986991,15986789,15649961,14852971,4799029
2022-01-01,52,GA,13419087,13417282,13201557,12430882,3301372
2022-01-01,52,PR,5935184,5934248,5772409,5368603,1520229
2022-01-01,52,RP,36970,36969,35920,33277,4231
2022-01-01,52,NE,2857130,2856838,2785471,2612875,791249
2022-01-01,52,MT,1444474,1444334,1415495,1345220,474370
2022-01-01,52,VT,1257483,1257395,1212722,1144048,365776
2022-01-01,52,AS,75819,75816,71070,59172,6331
2022-01-01,52,CA,66232165,66226367,64559552,60090040,14438398
2021-12-31,52,KS,4086291,4086159,3992991,3740525,1150630
2021-12-31,52,AL,5639733,5639332,5585305,5319524,1746208
2021-12-31,52,NJ,14997030,14996175,14644567,13686670,3514985
2021-12-31,52,GA,13372602,13370803,13160289,12392103,3294313
2021-12-31,52,PR,5934828,5933892,5772053,5368247,1520059
2021-12-31,52,CA,66007187,66001401,64362073,59905940,14414535
2021-12-31,52,SD,1264731,1264690,1234517,1162544,376583
2021-12-31,52,AZ,10525237,10524362,10311156,9653279,3090958
2021-12-31,52,MO,8110555,8110222,7951907,7529077,2387689
2021-12-31,52,PA,20123432,20121454,19674123,18628861,5910869
2021-12-31,52,TN,8945296,8944571,8819806,8410836,2668864
2021-12-31,52,IL,19838586,19837865,19268894,18037448,4843131
2021-12-31,52,MD,10468179,10467568,10173981,9474813,2411859
2021-12-31,52,WV,2496290,2495591,2463105,2351766,829894
2021-12-31,52,OK,5323906,5323641,5242439,4946635,1485925
2021-12-31,52,IN,8541494,8541225,8393161,7938623,2512663
2021-12-31,52,NM,3453488,3453294,3371059,3154781,928470
2021-12-31,52,FL,33736822,33728038,33287011,31613334,11208772
2021-12-31,52,WY,686161,686129,675892,643432,217158
2021-12-31,52,WI,9144132,9143804,8928951,8442937,2717390
2021-12-31,52,RP,36970,36969,35920,33277,4231
2021-12-31,52,IA,4636337,4636255,4532217,4285202,1414777
2021-12-31,52,OH,15986492,15986290,15649462,14852472,4798822
2021-12-31,52,VA2,6960015,6959843,6959824,6956747,3701106
2021-12-31,52,DC,1292154,1292026,1268457,1221996,237114
2021-12-31,52,NY,34401675,34399637,33636859,31686064,7957485
2021-12-31,52,ND,1016026,1015948,992341,942875,285967
2021-12-31,52,DE,1587750,1587580,1557164,1467148,490217
2021-12-31,52,CT,6661686,6659967,6496331,6070912,1705060
2021-12-31,52,NC,14973981,14972782,14644051,13808755,4100012
2021-12-31,52,BP2,278581,278579,278579,278579,8854
2021-12-31,52,RI,1958192,1958111,1909099,1797552,508681
2021-12-31,52,NH,2405480,2404296,2357153,2219250,669857
2021-12-31,52,AR,3800300,3798760,3732541,3505309,1106436
2021-12-31,52,GU,293020,293007,287674,259788,42024
2021-12-31,52,MA,13029285,13029182,12622447,11853513,3050111
2021-12-31,52,VT,1253340,1253252,1209054,1140733,365307
2021-12-31,52,WA,12619972,12619115,12291913,11542209,3039977
2021-12-31,52,MP,95793,95792,89300,79244,7885
2021-12-31,52,NV,4328364,4328303,4267027,4018647,1101434
2021-12-31,52,VA,14499285,14497597,14061741,13139334,3407880
2021-12-31,52,TX,40613411,40607642,39705885,36654363,8531536
2021-12-31,52,MN,9163154,9162886,8868089,8321238,2424156
2021-12-31,52,AS,75819,75816,71070,59172,6331
2021-12-31,52,HI,2245091,2244487,2189099,2056706,611642
2021-12-31,52,NE,2857010,2856718,2785398,2612809,791238
2021-12-31,52,MI,14017702,14017347,13712551,13000721,4140553
2021-12-31,52,MT,1444277,1444137,1415316,1345051,474306
2021-12-31,52,VI,130384,130298,129191,123271,37110
2021-12-31,52,CO,9546052,9545697,9271231,8701642,2126555
2021-12-31,52,IH2,2025151,2024667,1976878,1819695,370802
2021-12-31,52,MS,3388292,3388145,3362313,3179077,1024059
2021-12-31,52,KY,5904238,5903173,5795302,5492934,1689826
2021-12-31,52,MH,48029,48011,47857,44674,2645
2021-12-31,52,DD2,6892543,6892335,6842396,6500475,542646
2021-12-31,52,OR,6852504,6852488,6678927,6296024,1836544
2021-12-31,52,ME,2517173,2517042,2448889,2322132,775644
2021-12-31,52,SC,6731650,6729953,6637215,6306573,2152212
2021-12-31,52,US,509307789,509258892,498028866,467853636,131850714
2021-12-31,52,LA,5651941,5651694,5598995,5314787,1648490
2021-12-31,52,UT,4522293,4521789,4378664,4002182,904103
2021-12-31,52,AK,1026473,1026397,999443,934606,206646
2021-12-31,52,FM,84093,84088,83769,81369,6455
2021-12-31,52,ID,2026458,0000,0000,2024563,662981
2021-12-30,52,SD,1261116,1261075,1231547,1159843,376109
2021-12-30,52,DC,1286502,1286376,1263316,1217140,236583
2021-12-30,52,RI,1948994,1948915,1900621,1789602,507491
2021-12-30,52,RP,36970,36969,35920,33277,4231
2021-12-30,52,MS,3388047,3387900,3362118,3178895,1024006
2021-12-30,52,MA,12981917,12981815,12579749,11813699,3044250
2021-12-30,52,NY,34256514,34254491,33507499,31564214,7938556
2021-12-30,52,MH,48029,48011,47857,44674,2645
2021-12-30,52,TX,40612073,40606304,39704670,36653192,8531154
2021-12-30,52,NJ,14946060,14945215,14599920,13645226,3508548
2021-12-30,52,SC,6713342,6711645,6620710,6290888,2148772
2021-12-30,52,AK,1024695,1024619,997905,933186,206426
2021-12-30,52,DE,1582493,1582324,1552540,1462825,489369
2021-12-30,52,NM,3441533,3441341,3360974,3145417,926786
2021-12-30,52,NC,14910025,14908829,14587287,13755524,4089907
2021-12-30,52,IL,19742882,19742161,19183904,17957552,4831645
2021-12-30,52,CT,6638228,6636511,6475430,6051440,1702258
2021-12-30,52,FL,33644593,33635813,33203883,31533975,11189228
2021-12-30,52,AZ,10491351,10490480,10282255,9626394,3084490
2021-12-30,52,TN,8922799,8922075,8799602,8391707,2664607
2021-12-30,52,FM,84093,84088,83769,81369,6455
2021-12-30,52,AR,3800076,3798536,3732323,3505093,1106333
2021-12-30,52,AS,75819,75816,71070,59172,6331
2021-12-30,52,BP2,278537,278535,278535,278535,8854
2021-12-30,52,UT,4522177,4521673,4378548,4002066,904065
2021-12-30,52,WA,12580215,12579364,12257018,11509209,3035749
2021-12-30,52,ME,2508118,2507987,2440464,2314179,774178
2021-12-30,52,PR,5916216,5915280,5756367,5353169,1516534
2021-12-30,52,KY,5888090,5887026,5781076,5479515,1687050
2021-12-30,52,MN,9135876,9135609,8844727,8299759,2421171
2021-12-30,52,OH,15926401,15926203,15594799,14800733,4788368
2021-12-30,52,MD,10434341,10433738,10144000,9447078,2407925
2021-12-30,52,AL,5624234,5623834,5571324,5306187,1743198
2021-12-30,52,NV,4314411,4314351,4254736,4007071,1099261
2021-12-30,52,WY,684672,684640,674636,642255,216917
2021-12-30,52,NE,2856869,2856577,2785281,2612700,791214
2021-12-30,52,WV,2490508,2489811,2457972,2346955,828621
2021-12-30,52,CA,65589033,65583277,63996549,59564278,14365691
2021-12-30,52,GU,292986,292973,287669,259785,42024
2021-12-30,52,VA2,6946889,6946717,6946698,6943632,3695271
2021-12-30,52,OK,5308000,5307736,5228335,4933275,1483203
2021-12-30,52,GA,13331712,13329920,13124038,12358095,3288198
2021-12-30,52,DD2,6883746,6883538,6834971,6493806,541583
2021-12-30,52,HI,2244695,2244091,2188757,2056391,611577
2021-12-30,52,OR,6831952,6831936,6660462,6278572,1833763
2021-12-30,52,MI,13979476,13979127,13678543,12969085,4134282
2021-12-30,52,IN,8511980,8511714,8366973,7914092,2507865
2021-12-30,52,VI,129938,129852,128766,122869,37006
2021-12-30,52,NH,2387395,2386212,2340859,2204006,666933
2021-12-30,52,CO,9517277,9516924,9247167,8679329,2123654
2021-12-30,52,IH2,2018874,2018393,1971864,1815136,370143
2021-12-30,52,US,507657980,507609211,496572579,466487600,131617023
2021-12-30,52,KS,4073766,4073635,3982390,3730621,1148648
2021-12-30,52,ND,1013290,1013213,990144,940822,285652
2021-12-30,52,ID,2022021,0000,0000,2020158,662148
2021-12-30,52,IA,4624085,4624003,4521799,4275544,1413062
2021-12-30,52,PA,20120946,20118968,19671712,18626514,5910159
2021-12-30,52,MP,95793,95792,89300,79244,7885
2021-12-30,52,VT,1249496,1249408,1205693,1137685,364884
2021-12-30,52,VA,14449479,14447792,14018702,13099409,3401551
2021-12-30,52,LA,5633478,5633232,5582580,5299220,1644806
2021-12-30,52,MT,1444058,1443919,1415148,1344907,474277
2021-12-30,52,MO,8088236,8087904,7932251,7510537,2384161
2021-12-30,52,WI,9114543,9114216,8902973,8418681,2712606
2021-12-29,52,MS,3387804,3387657,3361906,3178693,1023954
2021-12-29,52,WA,12547971,12547124,12228439,11482227,3031664
2021-12-29,52,ND,1010853,1010776,988127,938952,285408
2021-12-29,52,CA,65522700,65516946,63935636,59506781,14358077
2021-12-29,52,GU,292246,292233,287129,259303,41956
2021-12-29,52,GA,13292446,13290660,13089298,12325490,3282013
2021-12-29,52,PA,20028871,20026908,19589619,18549565,5895578
2021-12-29,52,LA,5615435,5615190,5566343,5283970,1641449
2021-12-29,52,WI,9084788,9084464,8876446,8393914,2707625
2021-12-29,52,TX,40483034,40477284,39594437,36551297,8514392
2021-12-29,52,IL,19801613,19800887,19250239,18025392,4850233
2021-12-29,52,AL,5608235,5607835,5557008,5292509,1739759
2021-12-29,52,NE,2848549,2848258,2778155,2606107,789801
2021-12-29,52,RP,36765,36764,35715,33072,4213
2021-12-29,52,TN,8896844,8896124,8776266,8369445,2659565
2021-12-29,52,UT,4504558,4504057,4363667,3988303,902072
2021-12-29,52,RI,1940085,1940007,1892509,1782026,506294
2021-12-29,52,SD,1257899,1257858,1228805,1157294,375657
2021-12-29,52,IA,4610954,4610873,4510280,4264837,1411380
2021-12-29,52,WY,683069,683037,673198,640881,216581
2021-12-29,52,VA,14415849,14414163,13989175,13071633,3396972
2021-12-29,52,CT,6614064,6612348,6453829,6031243,1699399
2021-12-29,52,DC,1281871,1281749,1259163,1213189,236128
2021-12-29,52,MI,13939281,13938934,13642766,12935482,4127309
2021-12-29,52,HI,2236166,2235562,2181341,2049384,610157
2021-12-29,52,FM,83463,83458,83382,81101,6427
2021-12-29,52,CO,9484219,9483866,9218729,8652577,2119773
2021-12-29,52,VA2,6933927,6933755,6933736,6930681,3689730
2021-12-29,52,OH,15870180,15869988,15543412,14752112,4778342
2021-12-29,52,PR,5884326,5883394,5730176,5327832,1510083
2021-12-29,52,OR,6831696,6831680,6660214,6278325,1833638
2021-12-29,52,NJ,14897559,14896723,14556720,13604804,3501998
2021-12-29,52,MO,8064962,8064633,7911586,7490837,2380071
2021-12-29,52,AZ,10458010,10457145,10253655,9599859,3078424
2021-12-29,52,KY,5871860,5870797,5766610,5465824,1684212
2021-12-29,52,KS,4059970,4059841,3970418,3719432,1146381
2021-12-29,52,MA,12933809,12933707,12536235,11773551,3038544
2021-12-29,52,AS,75819,75816,71070,59172,6331
2021-12-29,52,US,506313935,506265298,495396624,465388481,131421072
2021-12-29,52,IN,8482496,8482235,8340726,7889483,2503293
2021-12-29,52,NM,3428104,3427913,3349226,3134411,924793
2021-12-29,52,NV,4300206,4300146,4242093,3995091,1097049
2021-12-29,52,MT,1440632,1440493,1412157,1342062,473724
2021-12-29,52,AR,3791070,3789530,3724376,3497527,1104376
2021-12-29,52,NH,2383467,2382284,2337162,2200552,666380
2021-12-29,52,MP,95793,95792,89300,79244,7885
2021-12-29,52,ME,2499771,2499640,2432701,2306862,772926
2021-12-29,52,AK,1022703,1022627,996228,931618,206194
2021-12-29,52,NY,34117257,34115252,33383498,31447512,7919783
2021-12-29,52,NC,14870681,14869487,14552850,13723310,4084080
2021-12-29,52,DE,1578095,1577926,1548680,1459237,488561
2021-12-29,52,FL,33545326,33536549,33113893,31447948,11168078
2021-12-29,52,OK,5292201,5291938,5214361,4920025,1480526
2021-12-29,52,BP2,278500,278498,278498,278498,8854
2021-12-29,52,VT,1246615,1246528,1203148,1135388,364545
2021-12-29,52,MH,48029,48011,47857,44674,2645
2021-12-29,52,MN,9111121,9110856,8823317,8279894,2418385
2021-12-29,52,MD,10398057,10397459,10112115,9417612,2403722
2021-12-29,52,DD2,6875359,6875151,6827916,6487475,540554
2021-12-29,52,ID,2017709,0000,0000,2015885,661335
2021-12-29,52,SC,6694268,6692571,6603629,6274640,2144917
2021-12-29,52,WV,2484503,2483806,2452684,2341947,827430
2021-12-29,52,IH2,2013144,2012663,1967168,1810886,369478
2021-12-29,52,VI,129495,129409,128349,122471,36896
2021-12-28,52,BP2,276170,276168,276168,276168,8792
2021-12-28,52,AZ,10435821,10434957,10234669,9582165,3074479
2021-12-28,52,DD2,6870194,6869986,6823368,6483381,539953
2021-12-28,52,MN,9086951,9086686,8802244,8260250,2415899
2021-12-28,52,AK,1021090,1021014,994915,930409,206060
2021-12-28,52,NJ,14839868,14839052,14505956,13557191,3494741
2021-12-28,52,ID,2014339,0000,0000,2012518,660706
2021-12-28,52,WY,681822,681790,672080,639828,216325
2021-12-28,52,US,505013980,504965538,494250034,464314051,131242120
2021-12-28,52,AS,75819,75816,71070,59172,6331
2021-12-28,52,OR,6818392,6818376,6648474,6267271,1831912
2021-12-28,52,RP,36627,36626,35577,32934,4204
2021-12-28,52,GU,291684,291671,286731,258928,41904
2021-12-28,52,NM,3419287,3419096,3341861,3127529,923640
2021-12-28,52,FM,83463,83458,83382,81101,6427
2021-12-28,52,IL,19739154,19738428,19194591,17973186,4840678
2021-12-28,52,MD,10362557,10361968,10080315,9387969,2399603
2021-12-28,52,IH2,2009191,2008710,1964074,1808048,369064
2021-12-28,52,MP,95334,95333,89003,79000,7867
2021-12-28,52,MI,13909514,13909169,13616806,12911234,4122438
2021-12-28,52,WI,9062439,9062116,8856994,8375876,2704243
2021-12-28,52,CT,6597876,6596162,6439753,6018122,1697427
2021-12-28,52,NV,4290582,4290524,4233606,3987097,1095716
2021-12-28,52,KS,4050786,4050661,3962489,3712085,1144926
2021-12-28,52,VI,128944,128858,127820,121975,36801
2021-12-28,52,OH,15828783,15828593,15506053,14716802,4771403
2021-12-28,52,SD,1254825,1254784,1226246,1154931,375266
2021-12-28,52,CA,65333736,65328001,63770207,59352049,14337425
2021-12-28,52,UT,4491386,4490887,4352900,3978319,900536
2021-12-28,52,TN,8878367,8877650,8759709,8353678,2656083
2021-12-28,52,TX,40354885,40349162,39484403,36448991,8497754
2021-12-28,52,FL,33483722,33474952,33059171,31395868,11156061
2021-12-28,52,GA,13232429,13230690,13033704,12273835,3275221
2021-12-28,52,CO,9458452,9458103,9196422,8631604,2116687
2021-12-28,52,WA,12524498,12523654,12207665,11462726,3028969
2021-12-28,52,NY,33982804,33980813,33263467,31334306,7902973
2021-12-28,52,PA,19986289,19984334,19551607,18514245,5888863
2021-12-28,52,OK,5278277,5278016,5202104,4908449,1478195
2021-12-28,52,AL,5604954,5604555,5554023,5289598,1738935
2021-12-28,52,NH,2379774,2378591,2333680,2197300,665865
2021-12-28,52,MO,8048058,8047733,7896836,7476979,2377178
2021-12-28,52,DE,1574802,1574634,1545821,1456590,488131
2021-12-28,52,ND,1009859,1009782,987353,938228,285305
2021-12-28,52,AR,3781832,3780293,3716734,3490331,1102682
2021-12-28,52,RI,1934904,1934826,1887843,1777653,505584
2021-12-28,52,MT,1438127,1437989,1410258,1340292,473354
2021-12-28,52,VT,1245743,1245656,1202371,1134677,364462
2021-12-28,52,HI,2224540,2223936,2171256,2039861,608145
2021-12-28,52,NE,2842860,2842569,2773455,2601794,789093
2021-12-28,52,LA,5603620,5603375,5555579,5273773,1639355
2021-12-28,52,ME,2494101,2493970,2427773,2302229,772093
2021-12-28,52,VA,14395886,14394201,13971675,13055186,3394222
2021-12-28,52,WV,2480104,2479407,2448670,2338156,826505
2021-12-28,52,NC,14841719,14840526,14526411,13698528,4080083
2021-12-28,52,SC,6682734,6681037,6593295,6264804,2143061
2021-12-28,52,IA,4601957,4601878,4502684,4257803,1410136
2021-12-28,52,PR,5883954,5883022,5729804,5327460,1509917
2021-12-28,52,KY,5860612,5859550,5756745,5456491,1682252
2021-12-28,52,MS,3387657,3387510,3361770,3178560,1023904
2021-12-28,52,IN,8460923,8460665,8321603,7871566,2499961
2021-12-28,52,DC,1280253,1280131,1257780,1211876,235906
2021-12-28,52,MH,48029,48011,47857,44674,2645
2021-12-28,52,VA2,6922671,6922500,6922481,6919432,3685225
2021-12-28,52,MA,12901224,12901122,12506998,11746430,3034433
2021-12-27,52,NV,4279141,4279083,4223066,3977103,1094233
2021-12-27,52,DC,1279975,1279853,1257503,1211605,235862
2021-12-27,52,WV,2472390,2471693,2441554,2331424,824909
2021-12-27,52,DE,1570399,1570231,1541764,1452727,487342
2021-12-27,52,HI,2221752,2221148,2168809,2037551,607804
2021-12-27,52,NM,3417822,3417631,3340590,3126338,923455
2021-12-27,52,LA,5601876,5601631,5554049,5272326,1639118
2021-12-27,52,FM,83463,83458,83382,81101,6427
2021-12-27,52,KY,5858427,5857366,5754865,5454757,1682013
2021-12-27,52,MN,9042133,9041868,8761751,8223021,2410371
2021-12-27,52,AZ,10431656,10430792,10231126,9578873,3073831
2021-12-27,52,MA,12893976,12893874,12500420,11740289,3033538
2021-12-27,52,MH,48029,48011,47857,44674,2645
2021-12-27,52,VA2,6922662,6922491,6922472,6919423,3685218
2021-12-27,52,DD2,6868245,6868037,6821420,6481651,539685
2021-12-27,52,AK,1015258,1015183,989774,925635,205376
2021-12-27,52,ME,2479883,2479754,2414490,2289636,770216
2021-12-27,52,IN,8457590,8457332,8318570,7868715,2499606
2021-12-27,52,MS,3387657,3387510,3361770,3178560,1023904
2021-12-27,52,BP2,276158,276156,276156,276156,8792
2021-12-27,52,AR,3776239,3774700,3711546,3485390,1101665
2021-12-27,52,US,503480667,503432394,492861947,463005855,131007092
2021-12-27,52,VT,1245420,1245333,1202068,1134411,364440
2021-12-27,52,OK,5274449,5274188,5198732,4905268,1477759
2021-12-27,52,PR,5838024,5837100,5690364,5289368,1499726
2021-12-27,52,WI,9013117,9012801,8811780,8333497,2696508
2021-12-27,52,IA,4556637,4556568,4462013,4219629,1403465
2021-12-27,52,SD,1248921,1248882,1220928,1149954,374454
